prodcode,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader
29827,71512020,Carteolol HCl 10mg tablets,Carteolol Hydrochloride,10mg,Tablets,Oral,2040000,Beta-adrenoceptor Blocking Drugs
24195,68814020,Antipressan 100mg tablets (Teva UK Ltd),Atenolol,100mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
49953,1009020,Atenolol 25mg tablets (Bristol Laboratories Ltd),Atenolol,25mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
24191,68813020,Antipressan 50mg tablets (Teva UK Ltd),Atenolol,50mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
34492,60231020,Atenolol 25mg tablets (Mylan Ltd),Atenolol,25mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
739,64666020,Metoprolol 50mg tablets,Metoprolol tartrate,50mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
52635,1082020,Bisoprolol 5mg tablets (Alliance Healthcare (Distribution) Ltd),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
39646,96562020,Bisoprolol 0.625mg/5ml oral solution,Bisoprolol Fumarate,0.625mg/5ml,Oral Liquid,Oral,2040000,Beta-adrenoceptor Blocking Drugs
41591,62682020,Bisoprolol 10mg tablets (Teva UK Ltd),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
2590,72526020,Tenormin 25mg tablets (AstraZeneca UK Ltd),Atenolol,25mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
21885,74896020,Oxyprenix SR 160mg tablets,Oxprenolol Hydrochloride,160mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
22208,84849020,Half propanix la 80mg Modified-release capsule (Ashbourne Pharmaceuticals Ltd),Propranolol hydrochloride,80mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
44808,77127020,Nebivolol 2.5mg tablets (A A H Pharmaceuticals Ltd),Nebivolol hydrochloride,2.5mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
8707,54881020,Trandate 200mg tablets (Focus Pharmaceuticals Ltd),Labetalol hydrochloride,200mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
44000,98730020,Bisoprolol 2.5mg/5ml oral suspension,Bisoprolol fumarate,500microgram/1ml,Oral suspension,Oral,02040000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
3344,48397020,Betaloc 100mg tablets (AstraZeneca UK Ltd),Metoprolol tartrate,100mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
14030,83183020,Cardicor 2.5mg tablets (Merck Serono Ltd),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
34430,57037020,Metoprolol 50mg tablets (Actavis UK Ltd),Metoprolol tartrate,50mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
60565,70592020,Propranolol 40mg tablets (Ranbaxy (UK) Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
26,67920020,Atenolol 25mg tablets,Atenolol,25mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
36261,59303020,Atenolol 50mg tablets (Tillomed Laboratories Ltd),Atenolol,50mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
47536,770021,Metoprolol tartrate 12.5mg/5ml Oral suspension,Metoprolol Tartrate,12.5mg/5ml,Oral Suspension,Oral,2040000,Beta-adrenoceptor Blocking Drugs
34884,66703020,Propranolol 160mg Modified-release capsule (Sandoz Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
19858,83192020,Cardicor 10mg tablets (Merck Serono Ltd),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
55979,20535020,Metoprolol 25mg/5ml oral suspension,Metoprolol tartrate,5mg/1ml,Oral suspension,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
6066,67919020,Atenolol 25mg/5ml oral solution sugar free,Atenolol,5mg/1ml,Oral solution,Oral,2040000,Beta-adrenoceptor Blocking Drugs
53414,985020,Atenolol 50mg tablets (Accord Healthcare Ltd),Atenolol,50mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
46614,195021,Lopresor 50mg tablets (Recordati Pharmaceuticals Ltd),Metoprolol tartrate,50mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
34575,52915020,Atenolol 25mg tablets (Wockhardt UK Ltd),Atenolol,25mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
7620,59926020,Acebutolol 400mg tablets,Acebutolol hydrochloride,400mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
47907,538021,Bedranol SR 160mg capsules (Almus Pharmaceuticals Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
36576,63159020,Propranolol 10mg tablets (Mylan Ltd),Propranolol hydrochloride,10mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
4025,51584020,Slow-Trasicor 160mg tablets (AMCo),Oxprenolol hydrochloride,160mg,Modified-release tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
14502,52381020,Metoprolol 5mg/5ml solution for injection ampoules,Metoprolol tartrate,1mg/1ml,Solution for injection,Intravenous,2040000,Beta-adrenoceptor Blocking Drugs
20468,72042020,Half Beta-Prograne 80mg modified-release capsules (Tillomed Laboratories Ltd),Propranolol hydrochloride,80mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
24094,90893020,Trasicor 40mg tablets (Amdipharm Plc),Oxprenolol hydrochloride,40mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
50403,73571020,Bisoprolol 1.25mg Tablet (Teva UK Ltd),Bisoprolol fumarate,1.25mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
18950,72693020,Totamol 25mg Tablet (C P Pharmaceuticals Ltd),Atenolol,25mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
28700,71407020,Cartrol 10mg Tablet (Novartis Consumer Health UK Ltd),Carteolol Hydrochloride,10mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
5713,83180020,Bisoprolol 7.5mg tablets,Bisoprolol fumarate,7.5mg,Tablet,Oral,02040000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
60761,15611021,Bisoprolol 1.25mg tablets (Medreich Plc),Bisoprolol fumarate,1.25mg,Tablet,Oral,02040000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
60896,38486020,Bisoprolol 5mg tablets (Medreich Plc),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
33657,51024020,Atenolol 25mg tablets (A A H Pharmaceuticals Ltd),Atenolol,25mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
34867,56034020,Propranolol 80mg Capsule (IVAX Pharmaceuticals UK Ltd),Propranolol hydrochloride,80mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
57573,1153020,Celectol 200mg tablets (Dowelhurst Ltd),Celiprolol hydrochloride,200mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
9143,52285020,Viskaldix tablets (AMCo),Pindolol/Clopamide,10mg + 5mg,Tablet,Oral,2040100,Beta-adrenoceptor Blocking Drugs With Diuretic
52500,70253020,Atenolol 50mg tablets (Almus Pharmaceuticals Ltd),Atenolol,50mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
1334,65274020,Oxprenolol 160mg modified-release tablets,Oxprenolol hydrochloride,160mg,Modified-release tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
34584,54125020,Metoprolol 50mg tablets (IVAX Pharmaceuticals UK Ltd),Metoprolol tartrate,50mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
2780,59362020,Oxprenolol 80mg tablets,Oxprenolol hydrochloride,80mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
61115,19119020,Bisoprolol 5mg/5ml oral solution,Bisoprolol fumarate,1mg/1ml,Oral solution,Oral,02040000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
45289,91796020,Metoprolol tartrate Oral solution,Metoprolol Tartrate,,Oral Solution,Oral,2040000,Beta-adrenoceptor Blocking Drugs
57567,34143020,Propranolol 10mg/5ml oral suspension,Propranolol hydrochloride,2mg/1ml,Oral suspension,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
34804,53351020,Propranolol 10mg tablets (Teva UK Ltd),Propranolol hydrochloride,10mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
61663,67717020,Carvedilol 3.125mg tablets (Teva UK Ltd),Carvedilol,3.125mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
2414,54493020,Inderal 10mg tablets (AstraZeneca UK Ltd),Propranolol hydrochloride,10mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
26229,56515020,Beta-Prograne 160mg modified-release capsules (Tillomed Laboratories Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
4265,68965020,Celectol 200mg Tablet (Pantheon Healthcare Ltd),Celiprolol hydrochloride,200mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
64538,77787020,Bisoprolol 3.75mg tablets (Teva UK Ltd),Bisoprolol fumarate,3.75mg,Tablet,Oral,02040000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
51447,20527020,Metoprolol 12.5mg/5ml oral suspension,Metoprolol tartrate,2.5mg/1ml,Oral suspension,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
940,59370020,Propranolol 80mg tablets,Propranolol hydrochloride,80mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
64850,38489020,Bisoprolol 2.5mg tablets (DE Pharmaceuticals),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
33374,69739020,Carvedilol 12.5mg tablets (Genus Pharmaceuticals Ltd),Carvedilol,12.5mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
34443,52913020,Atenolol 50mg tablets (Wockhardt UK Ltd),Atenolol,50mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
2775,63900020,Labetalol 200mg tablets,Labetalol hydrochloride,200mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
34854,57038020,Metoprolol 100mg tablets (Actavis UK Ltd),Metoprolol tartrate,100mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
19853,83184020,Cardicor 3.75mg tablets (Merck Serono Ltd),Bisoprolol fumarate,3.75mg,Tablet,Oral,02040000/02050000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
8642,68652020,Tenif 50mg/20mg modified-release capsules (AstraZeneca UK Ltd),Atenolol/Nifedipine,50mg + 20mg,Modified-release capsule,Oral,02040000/02060200,Beta-adrenoceptor Blocking Drugs/Calcium-channel Blockers
64784,63960020,Bisoprolol 5mg tablets (Niche Generics Ltd),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
14673,65803020,Pindolol 15mg tablets,Pindolol,15mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
31934,55395020,Atenolol 100mg tablets (IVAX Pharmaceuticals UK Ltd),Atenolol,100mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
62361,1109020,Bisoprolol 1.25mg tablets (Chanelle Medical UK Ltd),Bisoprolol fumarate,1.25mg,Tablet,Oral,02040000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
57023,1125020,Bisoprolol 2.5mg tablets (Almus Pharmaceuticals Ltd),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
50300,41306020,Congescor 1.25mg tablets (Teva UK Ltd),Bisoprolol fumarate,1.25mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure
34171,49917020,Labetalol 100mg Tablet (C P Pharmaceuticals Ltd),Labetalol hydrochloride,100mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
61727,20139021,Propranolol 10mg tablets (Accord Healthcare Ltd),Propranolol hydrochloride,10mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
8807,52545020,Trandate 400mg tablets (Focus Pharmaceuticals Ltd),Labetalol hydrochloride,400mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
7974,68838020,Celiprolol 400mg tablets,Celiprolol hydrochloride,400mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
35695,78143020,Visken 5mg tablets (AMCo),Pindolol,5mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
29610,88268020,Betim 10mg tablets (Meda Pharmaceuticals Ltd),Timolol maleate,10mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
23587,66314020,Sloprolol 160mg Capsule (C P Pharmaceuticals Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
52777,925020,Propranolol 40mg tablets (Kent Pharmaceuticals Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
43525,64019020,Propranolol 10mg tablets (IVAX Pharmaceuticals UK Ltd),Propranolol hydrochloride,10mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
26255,78284020,Lopranol la 160mg Capsule (Opus Pharmaceuticals Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
60934,948020,Propranolol 80mg modified-release capsules (Kent Pharmaceuticals Ltd),Propranolol hydrochloride,80mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
817,72238020,Carvedilol 3.125mg tablets,Carvedilol,3.125mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
25644,57667020,Apsolox 80mg Tablet (Approved Prescription Services Ltd),Oxprenolol hydrochloride,80mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
753,64667020,Metoprolol 100mg tablets,Metoprolol tartrate,100mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
27719,69482020,Metoros ls 95mg Tablet (Geigy Pharmaceuticals),Metoprolol,95mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
33650,60232020,Atenolol 50mg tablets (Mylan Ltd),Atenolol,50mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
50702,998020,Atenolol 25mg tablets (Alliance Healthcare (Distribution) Ltd),Atenolol,25mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
20169,66147020,Practolol 2mg/ml injection,Practolol,2mg/ml,Injection,,2040000,Beta-adrenoceptor Blocking Drugs
33569,49177020,Oxprenolol sr 160mg Modified-release tablet (Hillcross Pharmaceuticals Ltd),Oxprenolol hydrochloride,160mg,Modified-release tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
13499,50247020,Lopresor 100mg Tablet (Novartis Pharmaceuticals UK Ltd),Metoprolol tartrate,100mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
34868,53352020,Propranolol 40mg tablets (Teva UK Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
30770,49923020,Labetalol 200mg tablets (A A H Pharmaceuticals Ltd),Labetalol hydrochloride,200mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
9016,54880020,Trandate 100mg tablets (Focus Pharmaceuticals Ltd),Labetalol hydrochloride,100mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
2499,64896020,Nadolol 80mg tablets,Nadolol,80mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
42795,61054020,Celiprolol 200mg tablets (Mylan Ltd),Celiprolol hydrochloride,200mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
64973,52168021,Atenolol 50mg tablets (Sigma Pharmaceuticals Plc),Atenolol,50mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
56764,47096020,Propranolol 40mg tablets (Waymade Healthcare Plc),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
34125,50073020,Metoprolol 100mg tablets (A A H Pharmaceuticals Ltd),Metoprolol tartrate,100mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
57342,928020,Propranolol 40mg tablets (Phoenix Healthcare Distribution Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
32787,78135020,Visken 15mg tablets (AMCo),Pindolol,15mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
49863,182020,Propranolol 5mg/5ml oral solution sugar free,Propranolol hydrochloride,1mg/1ml,Oral solution,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
25363,88272020,Prestim tablets (Meda Pharmaceuticals Ltd),Timolol maleate/Bendroflumethiazide,10mg + 2.5mg,Tablet,Oral,2040100,Beta-adrenoceptor Blocking Drugs With Diuretic
26228,85670020,Propanix LA 160mg Modified-release capsule (Ashbourne Pharmaceuticals Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
34945,59464020,Propranolol 160mg Modified-release capsule (Lagap),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
2629,72236020,Carvedilol 12.5mg tablets,Carvedilol,12.5mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
14057,65806020,Pindolol 10mg / Clopamide 5mg tablets,Pindolol/Clopamide,10mg + 5mg,Tablet,Oral,2040100,Beta-adrenoceptor Blocking Drugs With Diuretic
15176,72691020,Totamol 50mg Tablet (C P Pharmaceuticals Ltd),Atenolol,50mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
51528,40504020,Bisoprolol 1.25mg tablets (Actavis UK Ltd),Bisoprolol fumarate,1.25mg,Tablet,Oral,02040000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
52136,69495020,Bedranol sr 160mg Capsule (Lagap),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
62325,47104020,Atenolol 25mg tablets (Waymade Healthcare Plc),Atenolol,25mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
19998,51987020,Trandate 100mg/20ml solution for injection ampoules (Focus Pharmaceuticals Ltd),Labetalol hydrochloride,5mg/1ml,Solution for injection,Intravenous,2040000,Beta-adrenoceptor Blocking Drugs
12456,51646020,Sotazide Tablet (Bristol-Myers Squibb Pharmaceuticals Ltd),Sotalol Hydrochloride/Hydrochlorothiazide,,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
19191,53707020,Atenolol 100mg tablets (Teva UK Ltd),Atenolol,100mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
53334,62943020,Bisoprolol 10mg tablets (A A H Pharmaceuticals Ltd),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
34188,51424020,Labetalol 200mg Tablet (Celltech Pharma Europe Ltd),Labetalol hydrochloride,200mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
33079,60233020,Atenolol 100mg tablets (Mylan Ltd),Atenolol,100mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
8290,54885020,Trasicor 40mg Tablet (Novartis Pharmaceuticals UK Ltd),Oxprenolol hydrochloride,40mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
56486,1094020,Monocor 10mg tablets (Dowelhurst Ltd),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050000/02100100,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure/Management Of Myocardial Infarction
21966,86500020,Bipranix 5mg tablets (Ashbourne Pharmaceuticals Ltd),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000/02100100,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure/Management Of Myocardial Infarction
52609,942020,Inderal LA 160mg capsules (Sigma Pharmaceuticals Plc),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
58973,63965020,Bisoprolol 10mg tablets (Niche Generics Ltd),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
30400,63851020,Mepranix 100mg Tablet (Ashbourne Pharmaceuticals Ltd),Metoprolol tartrate,100mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
35054,91235020,Celectol 200mg tablets (Zentiva),Celiprolol hydrochloride,200mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
37837,73574020,Bisoprolol 2.5mg Tablet (Teva UK Ltd),Bisoprolol fumarate,2.5mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
2432,54818020,Tenormin LS 50mg tablets (AstraZeneca UK Ltd),Atenolol,50mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
32630,77372020,Vivacor 10mg tablets (Lexon (UK) Ltd),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050000/02100100,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure/Management Of Myocardial Infarction
34963,62688020,Bisoprolol 5mg tablets (Actavis UK Ltd),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050500/02100100,Beta-adrenoceptor Blocking Drugs/Drugs Affecting The Renin-angiotensin System/Management Of Myocardial Infarction
55228,927020,Propranolol 40mg tablets (Boston Healthcare Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
15730,72692020,Totamol 100mg Tablet (C P Pharmaceuticals Ltd),Atenolol,100mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
16645,58485020,Labrocol 400mg Tablet (Lagap),Labetalol hydrochloride,400mg,Tablet,Oral,2040000,Beta-adrenoceptor Blocking Drugs
34185,56194020,Propranolol LA 80mg Modified-release capsule (Approved Prescription Services Ltd),Propranolol hydrochloride,80mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine
1006,53253020,Half Inderal LA 80mg capsules (AstraZeneca UK Ltd),Propranolol hydrochloride,80mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs"
