prodcode,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader
7419,69080020,Trandolapril 500microgram capsules,Trandolapril,500microgram,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
41652,54209020,Prazosin 500microgram tablets (A A H Pharmaceuticals Ltd),Prazosin hydrochloride,500microgram,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
15493,66489020,Reserpine with hydrochlorothiazide tablet,Reserpine/Hydrochlorothiazide,,Tablets,Oral,2050200,Centrally Acting Antihypertensive Drugs
14495,64774020,Loniten 10mg tablets (Pfizer Ltd),Minoxidil,10mg,Tablet,Oral,2050100,Vasodilator Antihypertensive Drugs
29443,64185020,Bendogen 10mg Tablet (Lagap),Betanidine Sulphate,10mg,Tablet,Oral,2050300,Adrenergic Neurone Blocking Drugs
14965,80730020,Cozaar 100mg tablets (Merck Sharp & Dohme Ltd),Losartan potassium,100mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
6807,68563020,Zestril 5mg tablets (AstraZeneca UK Ltd),Lisinopril,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
31072,88790020,Amias 32mg tablets (Takeda UK Ltd),Candesartan cilexetil,32mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
41543,64244020,Doxazosin 1mg tablets (IVAX Pharmaceuticals UK Ltd),Doxazosin mesilate,1mg,Tablet,Oral,02050400/07040000,Alpha-adrenoceptor Blocking Drugs/Drugs For Genito-urinary Disorders
60349,21646021,Noyada 25mg/5ml oral solution (Martindale Pharmaceuticals Ltd),Captopril,5mg/1ml,Oral solution,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
59996,1435020,Enalapril 20mg tablets (Milpharm Ltd),Enalapril maleate,20mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
338,61493020,Clonidine 25microgram tablets,Clonidine hydrochloride,25microgram,Tablet,Oral,02050200/04070402/06040101,Centrally Acting Antihypertensive Drugs/Prophylaxis Of Migraine/Oestrogens And Hrt
16710,71438020,Gopten 500microgram capsules (Abbott Laboratories Ltd),Trandolapril,500microgram,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
60010,1462020,Lisinopril 10mg tablets (Kent Pharmaceuticals Ltd),Lisinopril,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
56145,65760020,Doxazosin 2mg tablets (Actavis UK Ltd),Doxazosin mesilate,2mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
52858,10088020,Co-Diovan 80mg/12.5mg tablets (Sigma Pharmaceuticals Plc),Hydrochlorothiazide/Valsartan,12.5mg + 80mg,Tablet,Oral,2050504,Angiotensin-ii Receptor Antagonists With Diuretic
7759,65687020,Phenoxybenzamine 10mg capsules,Phenoxybenzamine hydrochloride,10mg,Capsule,Oral,2050400,Alpha-adrenoceptor Blocking Drugs
51117,1771020,Candesartan 8mg tablets (DE Pharmaceuticals),Candesartan cilexetil,8mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
45300,65236020,Lisinopril 10mg tablets (Actavis UK Ltd),Lisinopril,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
58258,20373020,Lisinopril 2.5mg/5ml oral suspension,Lisinopril,500microgram/1ml,Oral suspension,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
14932,90569020,Tabphyn MR 400microgram capsules (ProStrakan Ltd),Tamsulosin hydrochloride,400microgram,Modified-release capsule,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
2878,61496020,Clonidine 100microgram tablets,Clonidine hydrochloride,100microgram,Tablet,Oral,02050200/04070402/06040101,Centrally Acting Antihypertensive Drugs/Prophylaxis Of Migraine/Oestrogens And Hrt
34732,67512020,Ramipril 2.5mg Capsule (Dexcel-Pharma Ltd),Ramipril,2.5mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
726,66155020,Prazosin 2mg tablets,Prazosin hydrochloride,2mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
62019,71463020,Doxazosin 1mg tablets (Almus Pharmaceuticals Ltd),Doxazosin mesilate,1mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
59862,64188020,Doxazosin 4mg tablets (Dexcel-Pharma Ltd),Doxazosin mesilate,4mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
43649,56644020,Captopril 25mg tablets (A A H Pharmaceuticals Ltd),Captopril,25mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
61499,73468020,Ramipril 2.5mg tablets (Actavis UK Ltd),Ramipril,2.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
51647,1764020,Candesartan 4mg tablets (Mawdsley-Brooks & Company Ltd),Candesartan cilexetil,4mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
46951,56643020,Captopril 12.5mg tablets (A A H Pharmaceuticals Ltd),Captopril,12.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
65102,1469020,Lisinopril 10mg tablets (Sigma Pharmaceuticals Plc),Lisinopril,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
23380,48571020,Catapres 300microgram tablets (Boehringer Ingelheim Ltd),Clonidine hydrochloride,300microgram,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
62553,7181020,Tamsulosin 400microgram modified-release capsules (Alliance Healthcare (Distribution) Ltd),Tamsulosin hydrochloride,400microgram,Modified-release capsule,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
8342,48877020,Declinax 20mg Tablet (Roche Products Ltd),Debrisoquine Sulphate,20mg,Tablet,Oral,2050300,Adrenergic Neurone Blocking Drugs
7174,81109020,Moxonidine 400microgram tablets,Moxonidine,400microgram,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
60089,47357020,Clonidine 25microgram tablets (Waymade Healthcare Plc),Clonidine hydrochloride,25microgram,Tablet,Oral,02050200/04070402/06040101,Centrally Acting Antihypertensive Drugs/Prophylaxis Of Migraine/Oestrogens And Hrt
9225,77535020,Methyldopa 250mg Capsule,Methyldopa Anhydrous,250mg,Capsule,Oral,2050200,Centrally Acting Antihypertensive Drugs
64739,19240020,Captopril 25mg/5ml oral solution (Special Order),Captopril,5mg/1ml,Oral solution,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
24482,85703020,Captomex 50mg tablets (Actavis UK Ltd),Captopril,50mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
40899,93222020,Thelin 100mg tablets (Pfizer Ltd),Sitaxentan sodium,100mg,Tablet,Oral,2050100,Vasodilator Antihypertensive Drugs
6765,69848020,Quinapril 5mg tablets,Quinapril hydrochloride,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
61256,19543020,Clonidine 5micrograms/5ml oral suspension,Clonidine hydrochloride,1microgram/1ml,Oral suspension,Oral,02050200/04070402/06040101,Centrally Acting Antihypertensive Drugs/Prophylaxis Of Migraine/Oestrogens And Hrt
5013,79055020,Amias 8mg tablets (Takeda UK Ltd),Candesartan cilexetil,8mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
34080,90571020,Stronazon 400microgram MR capsules (Actavis UK Ltd),Tamsulosin hydrochloride,400microgram,Modified-release capsule,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
34540,67305020,Ramipril 5mg capsules (A A H Pharmaceuticals Ltd),Ramipril,5mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
39199,94445020,Diovan 320mg tablets (Novartis Pharmaceuticals UK Ltd),Valsartan,320mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
55017,45155020,Irbesartan 300mg tablets (Accord Healthcare Ltd),Irbesartan,300mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
54735,1661020,Losartan 50mg tablets (Alliance Healthcare (Distribution) Ltd),Losartan potassium,50mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
65274,21336021,Telmisartan 40mg tablets (Actavis UK Ltd),Telmisartan,40mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
7314,69843020,Accupro 5mg tablets (Pfizer Ltd),Quinapril hydrochloride,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
58151,36334020,Sildenafil 10mg/5ml oral solution,,,,,02050100/07040500,Vasodilator Antihypertensive Drugs/Drugs For Erectile Dysfunction
10253,81110020,Moxonidine 300microgram tablets,Moxonidine,300microgram,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
1904,60796020,Enalapril 20mg tablets,Enalapril maleate,20mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
11965,81445020,Ramipril 2.5mg with felodipine 2.5mg modified-release tablet,Felodipine/Ramipril,2.5mg + 2.5mg,Modified Release Tablet,Oral,02050501/02060200,Angiotensin-converting Enzyme Inhibitors/Calcium-channel Blockers
45340,68982020,Ramipril 10mg Capsule (Actavis UK Ltd),Ramipril,10mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
29130,87608020,Gopten 4mg capsules (Abbott Laboratories Ltd),Trandolapril,4mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
61292,68165020,Quinapril 40mg tablets (Mylan Ltd),Quinapril hydrochloride,40mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
63385,45450020,Sabervel 75mg tablets (Aspire Pharma Ltd),Irbesartan,75mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
56509,1375020,Capoten 12.5mg tablets (Dowelhurst Ltd),Captopril,12.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
62388,24026021,Losartan 12.5mg tablets (DE Pharmaceuticals),Losartan potassium,12.5mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
6008,84651020,Omnic 400microgram Modified-release capsule (Paines & Byrne Ltd),Tamsulosin hydrochloride,400microgram,Modified-release capsule,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
41743,59737020,Captopril 50mg tablets (Teva UK Ltd),Captopril,50mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
6806,68564020,Zestril 10mg tablets (AstraZeneca UK Ltd),Lisinopril,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
18199,90674020,Regaine for Men Extra Strength 5% solution (McNeil Products Ltd),Minoxidil,50mg/1ml,Liquid,Cutaneous,02050100/13090300,Vasodilator Antihypertensive Drugs/Androgenetic Alopecia
8830,55121020,Innovace 10mg tablets (Merck Sharp & Dohme Ltd),Enalapril maleate,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
46957,59293020,Captopril 12.5mg tablets (Tillomed Laboratories Ltd),Captopril,12.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
55639,1472020,Lisinopril 10mg tablets (Accord Healthcare Ltd),Lisinopril,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
31220,49792020,Hydralazine 25mg tablets (A A H Pharmaceuticals Ltd),Hydralazine hydrochloride,25mg,Tablet,Oral,2050100,Vasodilator Antihypertensive Drugs
62911,77305020,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd),Losartan potassium/Hydrochlorothiazide,50mg + 12.5mg,Tablet,Oral,2050504,Angiotensin-ii Receptor Antagonists With Diuretic
33057,75030020,Ednyt 5mg Tablet (Dominion Pharma),Enalapril maleate,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
60319,1344020,Doxazosin 1mg tablets (Bristol Laboratories Ltd),Doxazosin mesilate,1mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
46795,99909020,Sildenafil 10mg/12.5ml solution for injection vials,Sildenafil Citrate,10mg/12.5ml,Injection,Intravenous Injection,2050100,Vasodilator Antihypertensive Drugs
15605,49385020,Cilazapril 250micrograms tablets,Cilazapril,250micrograms,Tablets,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
50509,20723020,Ramipril 10mg/5ml oral solution,Ramipril,2mg/1ml,Oral solution,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
9693,55352020,Tritace 10mg capsules (Sanofi),Ramipril,10mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
4103,69081020,Trandolapril 1mg capsules,Trandolapril,1mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
43695,93902020,Colixil XL 4mg tablets (Sandoz Ltd),Doxazosin mesilate,4mg,Modified-release tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
448,60790020,Enalapril 2.5mg tablets,Enalapril maleate,2.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
51433,66292020,Lisinopril 20mg tablets (Tillomed Laboratories Ltd),Lisinopril,20mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
47159,71545020,Lisinopril 10mg tablets (Almus Pharmaceuticals Ltd),Lisinopril,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
9749,81116020,Physiotens 400microgram tablets (BGP Products Ltd),Moxonidine,400microgram,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
60065,1557020,Perindopril erbumine 4mg tablets (Sigma Pharmaceuticals Plc),Perindopril erbumine,4mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
57235,74497020,Ramipril 1.25mg tablets (Sandoz Ltd),Ramipril,1.25mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
17633,87231020,Captopril 3mg/5ml oral solution,Captopril,3mg/5ml,Oral Liquid,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
12574,49387020,Cilazapril 1mg tablets,Cilazapril monohydrate,1mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
60597,43819020,Irbesartan 150mg tablets (Teva UK Ltd),Irbesartan,150mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
14477,69844020,Accupro 10mg tablets (Pfizer Ltd),Quinapril hydrochloride,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
37243,93699020,Cardozin xl 4mg Tablet (Teva UK Ltd),Doxazosin mesilate,4mg,Modified-release tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
43432,92446020,Captopril 6.25mg tablets,Captopril,6.25mg,Tablets,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
5117,86113020,Amias 16mg tablets (Takeda UK Ltd),Candesartan cilexetil,16mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
97,72573020,Perindopril erbumine 4mg tablets,Perindopril erbumine,4mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
80,72676020,Ramipril 5mg capsules,Ramipril,5mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
8800,55120020,Innovace 5mg tablets (Merck Sharp & Dohme Ltd),Enalapril maleate,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
34719,56635020,Captopril 50mg Tablet (Generics (UK) Ltd),Captopril,50mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
12815,81267020,Tanatril 10mg tablets (Chiesi Ltd),Imidapril hydrochloride,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
29696,64499020,Methoserpidine with benzthiazide Tablet,Benzthiazide/methoserpidine,,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
35302,91890020,Captopril 12.5mg/5ml oral suspension,Captopril,2.5mg/1ml,Oral suspension,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
34431,67203020,Ramipril 2.5mg capsules (Zentiva),Ramipril,2.5mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
35925,92805020,Contiflo XL 400microgram capsules (Ranbaxy (UK) Ltd),Tamsulosin hydrochloride,400microgram,Modified-release capsule,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
63971,4669020,Clonidine 25microgram tablets (Sigma Pharmaceuticals Plc),Clonidine hydrochloride,25microgram,Tablet,Oral,02050200/04070402/06040101,Centrally Acting Antihypertensive Drugs/Prophylaxis Of Migraine/Oestrogens And Hrt
52499,19239020,Captopril 25mg/5ml oral solution,Captopril,5mg/1ml,Oral solution,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
11806,89220020,Regaine for Women Regular Strength 2% solution (McNeil Products Ltd),Minoxidil,20mg/1ml,Liquid,Cutaneous,02050100/13090300,Vasodilator Antihypertensive Drugs/Androgenetic Alopecia
2347,68066020,Hytrin 10mg Tablet (Abbott Laboratories Ltd),Terazosin hydrochloride,10mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
58669,1689020,Valsartan 40mg capsules (Teva UK Ltd),Valsartan,40mg,Capsule,Oral,2050502,Angiotensin-ii Receptor Antagonists
14983,78194020,Olmetec 10mg tablets (Daiichi Sankyo UK Ltd),Olmesartan medoxomil,10mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
36879,93932020,Rasilez 300mg tablets (Novartis Pharmaceuticals UK Ltd),Aliskiren hemifumarate,300mg,Tablet,Oral,2050503,Renin Inhibitors
38510,74776020,Perindopril erbumine 4mg tablets (Apotex UK Ltd),Perindopril erbumine,4mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
20849,84462020,Tensopril 12.5mg tablets (Teva UK Ltd),Captopril,12.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
39227,95527020,Capozide LS 12.5mg/25mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),Hydrochlorothiazide/Captopril,12.5mg + 25mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
54740,77731020,Losartan 25mg tablets (Actavis UK Ltd),Losartan potassium,25mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
56279,20371020,Lisinopril 2.5mg/5ml oral solution,Lisinopril,500microgram/1ml,Oral solution,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
10323,89779020,Losartan 100mg / Hydrochlorothiazide 25mg tablets,Losartan potassium/Hydrochlorothiazide,100mg + 25mg,Tablet,Oral,2050504,Angiotensin-ii Receptor Antagonists With Diuretic
58967,35999020,Losartan 12.5mg tablets (Alliance Healthcare (Distribution) Ltd),Losartan potassium,12.5mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
41661,50040020,Methyldopa 250mg Tablet (C P Pharmaceuticals Ltd),Methyldopa anhydrous,250mg,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
34799,65220020,Lisinopril 20mg tablets (Zentiva),Lisinopril,20mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
40639,96925020,Olmesartan medoxomil 40mg / Amlodipine 5mg tablets,Olmesartan medoxomil/Amlodipine besilate,40mg + 5mg,Tablet,Oral,02050502/02060200,Angiotensin-ii Receptor Antagonists/Calcium-channel Blockers
28486,89909020,Captopril 6.25mg/5ml oral suspension,Captopril,1.25mg/1ml,Oral suspension,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
63337,44389020,Eprosartan 600mg tablets (A A H Pharmaceuticals Ltd),Eprosartan mesilate,600mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
57801,1558020,Perindopril erbumine 4mg tablets (Glenmark Generics (Europe) Ltd),Perindopril erbumine,4mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
59109,66285020,Lisinopril 5mg tablets (Tillomed Laboratories Ltd),Lisinopril,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
65124,26643021,Tamsulosin 400micrograms/5ml oral solution,Tamsulosin hydrochloride,80microgram/1ml,Oral solution,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
62659,36422020,Sildenafil 12.5mg/5ml oral suspension,,,,,02050100/07040500,Vasodilator Antihypertensive Drugs/Drugs For Erectile Dysfunction
61710,77911020,Clonidine 25microgram tablets (Teva UK Ltd),Clonidine hydrochloride,25microgram,Tablet,Oral,02050200/04070402/06040101,Centrally Acting Antihypertensive Drugs/Prophylaxis Of Migraine/Oestrogens And Hrt
33322,68542020,Moxonidine 200microgram tablets (Sandoz Ltd),Moxonidine,200microgram,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
3715,66158020,Prazosin 5mg tablets,Prazosin hydrochloride,5mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
45217,63368020,Enalapril 5mg tablets (Kent Pharmaceuticals Ltd),Enalapril maleate,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
15031,74293020,Accuretic 12.5mg/10mg tablets (Pfizer Ltd),Hydrochlorothiazide/Quinapril hydrochloride,12.5mg + 10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
50971,1640020,Losartan 25mg tablets (A A H Pharmaceuticals Ltd),Losartan potassium,25mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
3923,83746020,Terazosin BPH starter pack 7x1mg with 14x2mg with 7x5mg,Terazosine,7 X 1mg + 14 X 2mg + 7 X 5mg,Starter Pack,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
5612,72568020,Coversyl 2mg tablets (Servier Laboratories Ltd),Perindopril erbumine,2mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
41538,65173020,Lisopress 2.5mg tablets (Teva UK Ltd),Lisinopril,2.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
60506,77323020,Losartan 100mg tablets (Dexcel-Pharma Ltd),Losartan potassium,100mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
57977,41323020,Candesartan 16mg tablets (Alliance Healthcare (Distribution) Ltd),Candesartan cilexetil,16mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
63559,1474020,Lisinopril 20mg tablets (Kent Pharmaceuticals Ltd),Lisinopril,20mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
9019,63557020,Indoramin 50mg Tablet,Indoramin Hydrochloride,50mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
7056,89356020,Tamsulosin 400microgram modified-release tablets,Tamsulosin Hydrochloride,400micrograms,Modified Release Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
28127,61260020,Enalapril 2.5mg tablets (Teva UK Ltd),Enalapril maleate,2.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
55798,47145020,Ramipril 5mg capsules (Waymade Healthcare Plc),Ramipril,5mg,Capsule,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
56079,47933020,Perindopril tosilate 10mg tablets,,,,,2050501,Angiotensin-converting Enzyme Inhibitors
56516,75649020,Perindopril erbumine 2mg tablets (Sandoz Ltd),Perindopril erbumine,2mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
45554,99318020,Ramipril 5mg/5ml oral solution,Ramipril,1mg/1ml,Oral solution,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
36939,94158020,Irbesartan 300mg/5ml oral suspension,Irbesartan,300mg/5ml,Suspension Sugar-free,Oral,2050502,Angiotensin-ii Receptor Antagonists
28676,64182020,Bethanidine sulphate 50mg tablets,Betanidine Sulphate,50mg,Tablets,Oral,2050300,Adrenergic Neurone Blocking Drugs
2816,69659020,Indoramin 20mg tablets,Indoramin hydrochloride,20mg,Tablet,Oral,02050400/07040150,Alpha-adrenoceptor Blocking Drugs/Alpha-blockers (in Urinary Retention)
49411,36336020,Sildenafil 10mg/5ml oral suspension,Sildenafil citrate,2mg/1ml,Oral suspension,Oral,02050100/07040500,Vasodilator Antihypertensive Drugs/Drugs For Erectile Dysfunction
16924,81181020,Imidapril 5mg tablets,Imidapril hydrochloride,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
6078,79311020,Perindopril erbumine 8mg tablets,Perindopril erbumine,8mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
25551,80421020,Cascor 4mg tablets (Ranbaxy (UK) Ltd),Doxazosin mesilate,4mg,Tablet,Oral,02050400/07040000,Alpha-adrenoceptor Blocking Drugs/Drugs For Genito-urinary Disorders
55160,1673020,Cozaar-Comp 50mg/12.5mg tablets (Sigma Pharmaceuticals Plc),Losartan potassium/Hydrochlorothiazide,50mg + 12.5mg,Tablet,Oral,2050504,Angiotensin-ii Receptor Antagonists With Diuretic
31716,61347020,Enalapril 20mg tablets (Actavis UK Ltd),Enalapril maleate,20mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
23642,50587020,Vascace 0.25mg Tablet (Roche Products Ltd),Cilazapril,0.25mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
24359,88544020,Diovan 40mg tablets (Novartis Pharmaceuticals UK Ltd),Valsartan,40mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
55446,43882020,Losartan 100mg tablets (Bristol Laboratories Ltd),Losartan potassium,100mg,Tablet,Oral,2050502,Angiotensin-ii Receptor Antagonists
16161,58831020,Telmisartan 80mg / Hydrochlorothiazide 12.5mg tablets,Telmisartan/Hydrochlorothiazide,80mg + 12.5mg,Tablet,Oral,2050504,Angiotensin-ii Receptor Antagonists With Diuretic
57048,65217020,Lisinopril 10mg tablets (Zentiva),Lisinopril,10mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
40310,69037020,Moxonidine 200microgram tablets (Teva UK Ltd),Moxonidine,200microgram,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
49491,1545020,Perindopril erbumine 2mg tablets (Consilient Health Ltd),Perindopril erbumine,2mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
25393,48872020,Decaserpyl 10mg Tablet (Roussel Laboratories Ltd),Methoserpidine,10mg,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
37080,94154020,Enalapril 5mg/5ml oral solution,Enalapril maleate,1mg/1ml,Oral solution,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
12412,54164020,Cilazapril 2.5mg tablets,Cilazapril monohydrate,2.5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
37971,94701020,Perindopril arginine 10mg tablets,Perindopril Arginine,10mg,Tablets,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
43988,98722020,Aldomet 250mg tablets (Aspen Pharma Trading Ltd),Methyldopa anhydrous,250mg,Tablet,Oral,2050200,Centrally Acting Antihypertensive Drugs
41532,65176020,Lisopress 5mg tablets (Teva UK Ltd),Lisinopril,5mg,Tablet,Oral,2050501,Angiotensin-converting Enzyme Inhibitors
