prodcode,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader
21824,74802020,Flamrase 50 EC tablets (Teva UK Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
40086,86647020,Acoflam 50mg gastro-resistant tablets (Mercury Pharma Group Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
21813,59662020,Lidifen 400mg Tablet (Berk Pharmaceuticals Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
21955,53056020,Ketozip 200 XL capsules (Ashbourne Pharmaceuticals Ltd),Ketoprofen,200mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
28553,59805020,Diclofenac sodium 50mg gastro-resistant tablets (Teva UK Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
42455,97700020,Dicloflex Retard 100mg tablets (Teva UK Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
51343,39330020,Voltarol Rapid 25mg tablets (DE Pharmaceuticals),Diclofenac potassium,25mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
29332,62712020,Ibuprofen 100mg/5ml oral suspension sugar free (Sandoz Ltd),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
21444,74266020,Volraman 25mg gastro-resistant tablets (LPC Medical (UK) Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
45213,92541020,Diclofenac 10mg dispersible tablets,Diclofenac sodium,10mg,Dispersible tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
580,83822020,Diclofenac sodium 75mg modified-release tablets,Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
24236,83889020,Slofenac 100mg Modified-release tablet (Sterwin Medicines),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
4806,83744020,Voltarol 100mg suppositories (Novartis Pharmaceuticals UK Ltd),Diclofenac sodium,100mg,Suppository,Rectal,10010100,Non-steroidal Anti-inflammatory Drugs
45262,92261020,Naproxen Oral solution,Naproxen,,Oral Solution,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
19575,63156020,Proflex 200mg Tablet (Novartis Consumer Health UK Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
23026,77482020,Artracin sr 75mg Modified-release capsule (Trinity Pharmaceuticals Ltd),Indometacin,75mg,Modified-release capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
62843,10603020,Arcoxia 90mg tablets (Lexon (UK) Ltd),Etoricoxib,90mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
39354,90397020,Galpharm ibuprofen for children 100mg/5ml Oral suspension (Galpharm International Ltd),Ibuprofen,100mg/5ml,Oral Suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
28390,73897020,Valenac ec 25mg Gastro-resistant tablet (Shire Pharmaceuticals Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
34850,53364020,Ibuprofen 600mg tablets (Teva UK Ltd),Ibuprofen,600mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
51828,8175020,Ibuprofen 100mg/5ml oral suspension sugar free (Kent Pharmaceuticals Ltd),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
10481,54744020,Lederfen f 450mg Tablet (Wyeth Pharmaceuticals),Fenbufen,450mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
64935,52306021,Celecoxib 200mg capsules (Sigma Pharmaceuticals Plc),Celecoxib,200mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
18371,83511020,Digenac xl 100mg Modified-release tablet (Genus Pharmaceuticals Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
34621,66405020,Ibuprofen 200mg Tablet (Nucare Plc),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
49059,8090020,Voltarol 50mg dispersible tablets (Lexon (UK) Ltd),Diclofenac sodium,50mg,Dispersible tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
29674,65709020,Butazolidin 200mg Tablet (Novartis Pharmaceuticals UK Ltd),Phenylbutazone,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
30282,59264020,Diclofenac 75mg Modified-release tablet (Galen Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
30382,53953020,Ibuprofen 200mg Tablet (C P Pharmaceuticals Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
27200,86798020,Diclovol Retard 100mg tablets (Mylan Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
2243,81614020,Meloxicam 7.5mg tablets,Meloxicam,7.5mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34143,73699020,Naprosyn 375 Tablet (Roche Products Ltd),Naproxen,,Tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
9630,79166020,Feldene P 0.5% gel (Pfizer Ltd),Piroxicam,5mg/1gram,Gel,Cutaneous,10010100,Non-steroidal Anti-inflammatory Drugs
47816,66615020,Tenoxicam 20mg Tablet (Sovereign Medical Ltd),Tenoxicam,20mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
35890,93688020,Nurofen 200mg caplets (Reckitt Benckiser Healthcare (UK) Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
19322,49025020,Disalcid 500mg Capsule (3M Health Care Ltd),Salsalate,500mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
10792,49459020,Voltarol 50mg Suppository (Novartis Pharmaceuticals UK Ltd),Diclofenac sodium,50mg,Suppository,Rectal,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
43541,50320020,Piroxicam 10mg capsules (Actavis UK Ltd),Piroxicam,10mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
25362,57275020,Defanac 25mg gastro-resistant tablets (Ranbaxy (UK) Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
49277,8143020,Ibuprofen 200mg caplets (Bristol Laboratories Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1210,58915020,Indometacin 75mg modified-release capsules,Indometacin,75mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
36606,83343020,Manorfen 400mg tablets (The Manor Drug Company (Nottingham) Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
41823,53374020,Indometacin sr 75mg Modified-release capsule (Generics (UK) Ltd),Indometacin,75mg,Modified-release capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
56282,16362021,Diclofenac 2.32% gel,Diclofenac diethylammonium,23.2mg/1gram,Gel,Transdermal,10010100/10030250,Non-steroidal Anti-inflammatory Drugs/Topical Nsaids And Counter Irritants
157,53290020,Voltarol 100mg Suppository (Novartis Pharmaceuticals UK Ltd),Diclofenac sodium,100mg,Suppository,Rectal,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
1096,73892020,Diclofenac sodium 25mg gastro-resistant tablets,Diclofenac Sodium,25mg,Ec Tablets,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
838,50924020,Oruvail 200mg Modified-release capsule (Hawgreen Ltd),Ketoprofen,200mg,Modified-release capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
16272,82238020,Lofensaid Retard 100 tablets (Opus Pharmaceuticals Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
259,59793020,Mefenamic acid 250mg capsules,Mefenamic acid,250mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
33589,57305020,Ibuprofen 400mg tablets (Thornton & Ross Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
46919,53592020,Ketoprofen sr 200mg Capsule (Approved Prescription Services Ltd),Ketoprofen,200mg,Modified-release capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
50269,8107020,Arthrotec 75 gastro-resistant tablets (Mawdsley-Brooks & Company Ltd),Diclofenac sodium/Misoprostol,75mg + 200microgram,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
39502,95773020,Ibuprofen sodium dihydrate 200mg tablets,Ibuprofen sodium dihydrate,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
42406,73414020,Diclofenac 50mg Gastro-resistant tablet (Almus Pharmaceuticals Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
25790,68882020,Rhumalgan 25mg Tablet (Lagap),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
50343,8553020,Feldene 0.5% gel (DE Pharmaceuticals),Piroxicam,5mg/1gram,Gel,Cutaneous,10010100,Non-steroidal Anti-inflammatory Drugs
31950,60044020,Diclofenac sodium 50mg gastro-resistant tablets (Sterwin Medicines),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
16194,58037020,Lodine 200mg Tablet (Shire Pharmaceuticals Ltd),Etodolac,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
2938,63503020,Ibuprofen 100mg/5ml Oral suspension,Ibuprofen,100mg/5ml,Oral Suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
389,63883020,Ketoprofen 50mg capsules,Ketoprofen,50mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
3416,83823020,Diclofenac sodium 100mg modified-release tablets,Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
1778,51746020,Surgam 300mg Tablet (Sanofi),Tiaprofenic acid,300mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
14901,89756020,Diclofenac 1% transdermal patches,Diclofenac epolamine,10mg/1gram,Transdermal patch,Transdermal,10010100/10030100,Non-steroidal Anti-inflammatory Drugs/Enzymes (in Relief Of Soft-tissue Inflammation)
24212,49914020,Imbrilon 50mg Capsule (Berk Pharmaceuticals Ltd),Indometacin,50mg,Capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
29587,59451020,Ebufac 400mg Tablet (DDSA Pharmaceuticals Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
11466,68001020,Nabumetone 500mg/5ml oral suspension sugar free,Nabumetone,100mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
21811,59661020,Lidifen 200mg Tablet (Berk Pharmaceuticals Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
36486,87664020,Econac XL 100mg tablets (AMCo),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
48084,94572020,Ibuprofen 200mg/5ml oral suspension,Ibuprofen,40mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
4731,86753020,Nurofen for children 100mg/5ml Oral suspension (Reckitt Benckiser Healthcare (UK) Ltd),Ibuprofen,100mg/5ml,Oral Suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
4692,50465020,Dicloflex 50mg gastro-resistant tablets (Dexcel-Pharma Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
46440,63631020,Naproxen 500mg Tablet (M & A Pharmachem Ltd),Naproxen,500mg,Tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
17128,77273020,Fenactol 50mg gastro-resistant tablets (Discovery Pharmaceuticals),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
51099,8377020,Voltarol Rapid 50mg tablets (Mawdsley-Brooks & Company Ltd),Diclofenac potassium,50mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
21421,89582020,Seractil 400mg tablets (Thornton & Ross Ltd),Dexibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
141,65858020,Piroxicam 10mg capsules,Piroxicam,10mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
26214,74758020,Fenbuzip 450mg Tablet (Ashbourne Pharmaceuticals Ltd),Fenbufen,450mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
8789,50466020,Dicloflex retard tabs 100 100mg Modified-release tablet (Dexcel-Pharma Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
21807,74801020,Flamrase 25 EC tablets (Teva UK Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
45320,59470020,Ibuprofen 200mg tablets (Sandoz Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
26404,67137020,Tolmetin 200mg Capsule,Tolmetin Sodium,200mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
32366,82148020,Relcofen 200mg Tablet (Actavis UK Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
54514,46754020,Ibuprofen lysine 400mg oral powder sachets,Ibuprofen lysine,400mg,Powder,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
8385,69513020,Ketoprofen 150mg modified-release capsules,Ketoprofen,150mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
4710,49999020,Mefenamic acid 250mg Capsule (Actavis UK Ltd),Mefenamic acid,250mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
4564,61812020,Fenoprofen 200mg Tablet,Fenoprofen Calcium,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
11495,50157020,Piroxicam betadex 20mg tablets,Piroxicam betadex,20mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
57523,8552020,Feldene 0.5% gel (Dowelhurst Ltd),Piroxicam,5mg/1gram,Gel,Cutaneous,10010100,Non-steroidal Anti-inflammatory Drugs
46860,99382020,Anadin LiquiFast 200mg effervescent tablets (Pfizer Consumer Healthcare Ltd),Ibuprofen,200mg,Effervescent Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
59553,8133020,Ibuprofen 200mg tablets (Alliance Healthcare (Distribution) Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
64297,62443020,Nabumetone 500mg tablets (Mylan Ltd),Nabumetone,500mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
47820,164021,Voltarol Pain-eze Extra Strength 25mg tablets (Novartis Consumer Health UK Ltd),Diclofenac potassium,25mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
19320,79274020,Piroflam 20mg Capsule (Opus Pharmaceuticals Ltd),Piroxicam,20mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
17754,51288020,Progesic 200mg Tablet (Eli Lilly and Company Ltd),Fenoprofen Calcium,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34924,55454020,Mefenamic acid 250mg Capsule (Teva UK Ltd),Mefenamic acid,250mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
18921,77276020,Fenactol 25mg gastro-resistant tablets (Discovery Pharmaceuticals),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
497,83709020,Voltarol 25mg gastro-resistant tablets (Novartis Pharmaceuticals UK Ltd),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
18448,83740020,Voltarol 12.5mg suppositories (Novartis Pharmaceuticals UK Ltd),Diclofenac sodium,12.5mg,Suppository,Rectal,10010100,Non-steroidal Anti-inflammatory Drugs
54518,8079020,Diclofenac sodium 50mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
2904,75877020,Diclofenac sodium 75mg gastro-resistant modified-release capsules,Diclofenac sodium,75mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
31178,64563020,Ketoprofen 2.5% gel (A A H Pharmaceuticals Ltd),Ketoprofen,25mg/1gram,Gel,Transdermal,10010100,Non-steroidal Anti-inflammatory Drugs
20442,83984020,Nurofen 5% gel (Reckitt Benckiser Healthcare (UK) Ltd),Ibuprofen,50mg/1gram,Gel,Transdermal,10010100,Non-steroidal Anti-inflammatory Drugs
21864,56769020,Pirozip 10 capsules (Ashbourne Pharmaceuticals Ltd),Piroxicam,10mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
4043,68387020,Froben sr 200mg Modified-release capsule (Abbott Laboratories Ltd),Flurbiprofen,200mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
43616,98663020,Celecoxib 400mg capsules,Celecoxib,400mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
9500,84230020,Diclotard 75mg modified-release tablets (Galen Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
26888,85826020,Difenor xl 100mg Modified-release tablet (IVAX Pharmaceuticals UK Ltd),Diclofenac sodium,100mg,Modified-release tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
16192,56328020,Motrin 200mg Tablet (Pharmacia Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
48810,8229020,Dysman 250 capsules (Ashbourne Pharmaceuticals Ltd),Mefenamic acid,250mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
7522,50134020,Lederfen 300mg Tablet (Wyeth Pharmaceuticals),Fenbufen,300mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
30243,50930020,Ibuprofen 200mg effervescent tablets,Ibuprofen,200mg,Effervescent Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
52956,8545020,Voltarol 1.16% Emulgel (Stephar (U.K.) Ltd),Diclofenac diethylammonium,11.6mg/1gram,Gel,Transdermal,10010100/10030250,Non-steroidal Anti-inflammatory Drugs/Topical Nsaids And Counter Irritants
56651,8555020,Piroxicam 0.5% gel (Sigma Pharmaceuticals Plc),Piroxicam,5mg/1gram,Gel,Cutaneous,10010100,Non-steroidal Anti-inflammatory Drugs
46968,60540020,Mefenamic acid 250mg capsules (Mylan Ltd),Mefenamic acid,250mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
53384,8092020,Voltarol 50mg dispersible tablets (Mawdsley-Brooks & Company Ltd),Diclofenac sodium,50mg,Dispersible tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
26994,74757020,Fenbuzip 300mg Tablet (Ashbourne Pharmaceuticals Ltd),Fenbufen,300mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
33704,63505020,Ibuprofen 100mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
32227,80610020,Larafen CR 200mg capsules (Ennogen Pharma Ltd),Ketoprofen,200mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
25358,78548020,Defanac 50mg gastro-resistant tablets (Ranbaxy (UK) Ltd),Diclofenac sodium,50mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
402,85651020,Nurofen 200mg Tablet (Crookes Healthcare Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
29345,65371020,Ibuprofen 100mg/5ml Oral suspension (Hillcross Pharmaceuticals Ltd),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
65121,8176020,Fenpaed 100mg/5ml oral suspension (Pinewood Healthcare),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
344,73771020,Acemetacin 60mg capsules,Acemetacin,60mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
676,72315020,Diclofenac 75mg/3ml solution for injection ampoules,Diclofenac sodium,25mg/1ml,Solution for injection,Intravenous/Intramuscular,10010100,Non-steroidal Anti-inflammatory Drugs
60916,8210020,Indometacin 75mg modified-release capsules (Kent Pharmaceuticals Ltd),Indometacin,75mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34663,68074020,Ibuprofen 100mg/5ml Oral suspension (Neo Laboratories Ltd),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
140,64941020,Naproxen 500mg suppositories,Naproxen,500mg,Suppository,Rectal,10010100,Non-steroidal Anti-inflammatory Drugs
29010,90907020,Phenylbutazone 100mg tablets,Phenylbutazone,100mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
42500,53591020,Ketoprofen sr 100mg Capsule (Approved Prescription Services Ltd),Ketoprofen,100mg,Modified-release capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
30122,83613020,Lornoxicam 8mg tablets,Lornoxicam,8mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
52009,9769020,Ibuprofen 200mg capsules (Galpharm International Ltd),Ibuprofen,200mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
43045,77025020,Diclofenac potassium 50mg tablets (Actavis UK Ltd),Diclofenac potassium,50mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
31589,51195020,Diclofenac sodium 75mg modified-release tablets (A A H Pharmaceuticals Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
8663,74549020,Naprosyn S/R 500mg tablets (Roche Products Ltd),Naproxen sodium,500mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
38948,95891020,Diclomax Retard 100mg capsules (Galen Ltd),Diclofenac sodium,100mg,Modified-release capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
41450,96901020,Orudis 100mg suppositories (Sanofi),Ketoprofen,100mg,Suppository,Rectal,10010100,Non-steroidal Anti-inflammatory Drugs
11322,83762020,Flamrase sr 75mg Modified-release tablet (APS Berk),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
20386,60937020,Ramodar 200mg Tablet (Wyeth Pharmaceuticals),Etodolac,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
850,81638020,Mobic 7.5mg tablets (Boehringer Ingelheim Ltd),Meloxicam,7.5mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
33318,53376020,Indometacin 50mg Capsule (Generics (UK) Ltd),Indometacin,50mg,Capsule,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
1392,50928020,Ibuprofen 800mg modified-release tablets,Ibuprofen,800mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
15,59355020,Ibuprofen 400mg tablets,Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
25794,56702020,Isisfen 400mg Tablet (Isis Products Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
43911,53955020,Ibuprofen 600mg Tablet (C P Pharmaceuticals Ltd),Ibuprofen,600mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
30849,81084020,Valdic 75 Retard tablets (Fannin UK Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
7667,62461020,Diclofenac 12.5mg suppositories,Diclofenac sodium,12.5mg,Suppository,Rectal,10010100,Non-steroidal Anti-inflammatory Drugs
59203,8188020,Brufen 100mg/5ml syrup (Sigma Pharmaceuticals Plc),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
34550,69005020,Ibuprofen 400mg tablets film coated (Actavis UK Ltd),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
50652,8173020,Junior Ibuprofen 100mg/5ml oral suspension (Numark Management Ltd),Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
21419,89574020,Seractil 300mg tablets (Thornton & Ross Ltd),Dexibuprofen,300mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
30168,62234020,Arthroxen 250mg Tablet (C P Pharmaceuticals Ltd),Naproxen,250mg,Tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
32509,73886020,Anadin Ibuprofen 200mg tablets (Pfizer Consumer Healthcare Ltd),Ibuprofen,200mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
42905,59298020,Diclofenac 75mg Modified-release tablet (Actavis UK Ltd),Diclofenac sodium,75mg,Modified-release tablet,Oral,10010100/10010450,Non-steroidal Anti-inflammatory Drugs/Acute Attacks Of Gout
64303,21428021,Diclofenac sodium 25mg gastro-resistant tablets (DE Pharmaceuticals),Diclofenac sodium,25mg,Gastro-resistant tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
48326,8170020,Ibuprofen 100mg/5ml oral suspension sugar free,Ibuprofen,20mg/1ml,Oral suspension,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
63079,14563021,Ibuprofen 400mg tablets (Waymade Healthcare Plc),Ibuprofen,400mg,Tablet,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
61314,47583020,Piroxicam 0.5% gel (Waymade Healthcare Plc),Piroxicam,5mg/1gram,Gel,Cutaneous,10010100,Non-steroidal Anti-inflammatory Drugs
44703,50314020,Piroxicam 10mg Capsule (Berk Pharmaceuticals Ltd),Piroxicam,10mg,Capsule,Oral,10010100,Non-steroidal Anti-inflammatory Drugs
