prodcode,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader
38634,95575020,Adizem-XL 300mg capsules (Napp Pharmaceuticals Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
45279,68495020,Amlodipine 5mg tablets (Sandoz Ltd),Amlodipine,5mg,Tablet,Oral,2060200,Calcium-channel Blockers
55306,99312020,Folpik XL 5mg tablets (Teva UK Ltd),Felodipine,5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
48272,1893020,Diltiazem 60mg modified-release capsules (Alliance Healthcare (Distribution) Ltd),Diltiazem hydrochloride,60mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
3711,79719020,Adipine MR 20 tablets (Chiesi Ltd),Nifedipine,20mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
45070,99159020,Amlodipine 10mg/5ml oral suspension,Amlodipine,2mg/1ml,Oral suspension,Oral,2060200,Calcium-channel Blockers
13672,71014020,Angiopine MR 10mg tablets (Ashbourne Pharmaceuticals Ltd),Nifedipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
30557,87103020,Felogen XL 10mg tablets (Mylan Ltd),Felodipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
939,60296020,Tildiem Retard 90mg tablets (Sanofi),Diltiazem hydrochloride,90mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
32089,49567020,Diltiazem HCl 120mg Modified-release capsule (Hillcross Pharmaceuticals Ltd),Diltiazem Hydrochloride,120mg,Modified-release Capsule,Oral,2060200,Calcium-channel Blockers
10135,86770020,Nifedipress mr 10mg Modified-release tablet (Sandoz Ltd),Nifedipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
9269,80875020,Nifedipine 40mg modified-release tablets,Nifedipine,40mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
19175,56208020,Verapamil 40mg tablets (IVAX Pharmaceuticals UK Ltd),Verapamil hydrochloride,40mg,Tablet,Oral,2060200,Calcium-channel Blockers
18874,68687020,Disogram SR 180mg capsules (Ranbaxy (UK) Ltd),Diltiazem hydrochloride,180mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
48870,39292020,Adizem-SR 90mg capsules (DE Pharmaceuticals),Diltiazem hydrochloride,90mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
47608,97279020,Zemret 300 XL capsules (Tillomed Laboratories Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
71,72827020,Amlodipine besilate 10mg tablets,Amlodipine,10mg,Tablets,Oral,2060200,Calcium-channel Blockers
59233,77287020,Lercanidipine 20mg tablets (Actavis UK Ltd),Lercanidipine hydrochloride,20mg,Tablet,Oral,2060200,Calcium-channel Blockers
11547,74190020,Nimodipine 30mg tablets,Nimodipine,30mg,Tablet,Oral,2060200,Calcium-channel Blockers
47887,90567020,Nimodrel XL 60mg tablets (Zurich Pharmaceuticals),Nifedipine,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
30473,86711020,Coroday MR 20mg tablets (Mylan Ltd),Nifedipine,20mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
32922,68176020,Felodipine 10mg Modified-release tablet (Sandoz Ltd),Felodipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
37726,92999020,Nifedipine 100mg/5ml oral suspension,Nifedipine,20mg/1ml,Oral suspension,Oral,2060200,Calcium-channel Blockers
32870,60682020,Diltiazem 60mg modified-release tablets (Sterwin Medicines),Diltiazem hydrochloride,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
60652,23052021,Parmid XL 2.5mg tablets (Sandoz Ltd),Felodipine,2.5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
24365,87956020,Cardioplen XL 5mg tablets (Chiesi Ltd),Felodipine,5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
63917,28127020,Lercanidipine 20mg tablets (A A H Pharmaceuticals Ltd),Lercanidipine hydrochloride,20mg,Tablet,Oral,2060200,Calcium-channel Blockers
32595,67634020,Amlodipine 5mg tablets (A A H Pharmaceuticals Ltd),Amlodipine,5mg,Tablet,Oral,2060200,Calcium-channel Blockers
61010,20298021,Diltiazem 120mg modified-release tablets (Cubic Pharmaceuticals Ltd),Diltiazem hydrochloride,120mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
64418,14479021,Amlodipine 5mg tablets (Waymade Healthcare Plc),Amlodipine,5mg,Tablet,Oral,2060200,Calcium-channel Blockers
7681,51782020,Synadrin 60mg Tablet (Hoechst UK Ltd),Prenylamine Lactate,60mg,Tablet,Oral,2060200,Calcium-channel Blockers
219,72563020,Diltiazem 120mg modified-release tablets,Diltiazem hydrochloride,120mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
61245,26728021,Diltiazem 60mg modified-release capsules (Sigma Pharmaceuticals Plc),Diltiazem hydrochloride,60mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
4227,64631020,Adalat la 60mg Tablet (Bayer Plc),Nifedipine,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
20591,86868020,Nifedipress MR 20 tablets (Teva UK Ltd),Nifedipine,20mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
7541,57458020,Nifopress Retard 20mg tablets (AMCo),Nifedipine,20mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
38632,95541020,Adizem-SR 90mg capsules (Napp Pharmaceuticals Ltd),Diltiazem hydrochloride,90mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
16162,91263020,Amlodipine 5mg/5ml oral suspension,Amlodipine,1mg/1ml,Oral suspension,Oral,2060200,Calcium-channel Blockers
47002,413021,Amlodipine 10mg/5ml sugar free Oral suspension,Amlodipine,10mg/5ml,Oral Suspension,Oral,2060200,Calcium-channel Blockers
12875,54863020,Cardene SR 45mg capsules (Astellas Pharma Ltd),Nicardipine hydrochloride,45mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
43430,61274020,Diltiazem 120mg modified-release tablets (A A H Pharmaceuticals Ltd),Diltiazem hydrochloride,120mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
31711,50800020,Verapamil 80mg tablets (A A H Pharmaceuticals Ltd),Verapamil hydrochloride,80mg,Tablet,Oral,2060200,Calcium-channel Blockers
11223,79519020,Angitil SR 90 capsules (Chiesi Ltd),Diltiazem hydrochloride,90mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
46445,54159020,Nifedipine 10mg capsules (IVAX Pharmaceuticals UK Ltd),Nifedipine,10mg,Capsule,Oral,2060200,Calcium-channel Blockers
3943,68474020,Verapamil 240mg modified-release capsules,Verapamil hydrochloride,240mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
23736,86128020,Hypolar XL 30 tablets (Sandoz Ltd),Nifedipine,30mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
4939,79075020,Coracten XL 60mg capsules (UCB Pharma Ltd),Nifedipine,60mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
30758,68690020,Lidoflazine 120mg Tablet,Lidoflazine,120mg,Tablet,Oral,2060200,Calcium-channel Blockers
30991,76784020,Cabren 5mg modified-release tablets (Teva UK Ltd),Felodipine,5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
62064,25559021,Diltiazem 120mg modified-release tablets (Mawdsley-Brooks & Company Ltd),Diltiazem hydrochloride,120mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
30915,78440020,Cabren 2.5mg modified-release tablets (Teva UK Ltd),Felodipine,2.5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
36583,81080020,Zemret xl 180mg Capsule (Neo Laboratories Ltd),Diltiazem Hydrochloride,180mg,Capsule,Oral,2060200,Calcium-channel Blockers
57680,78002020,Lacidipine 4mg tablets (A A H Pharmaceuticals Ltd),Lacidipine,4mg,Tablet,Oral,2060200,Calcium-channel Blockers
38545,95521020,Tildiem LA 200 capsules (Sanofi),Diltiazem hydrochloride,200mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
22019,79356020,Calanif 10mg Capsule (Berk Pharmaceuticals Ltd),Nifedipine,10mg,Capsule,Oral,2060200,Calcium-channel Blockers
42625,97882020,Vera-Til SR 120mg tablets (Actavis UK Ltd),Verapamil hydrochloride,120mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
26674,68346020,Verapamil 5mg/2ml solution for injection ampoules,Verapamil hydrochloride,2.5mg/1ml,Solution for injection,Intravenous,2060200,Calcium-channel Blockers
10153,87083020,Felendil xl 5mg Modified-release tablet (Ratiopharm UK Ltd),Felodipine,5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
517,57066020,Adizem sr 120mg Modified-release capsule (Napp Pharmaceuticals Ltd),Diltiazem Hydrochloride,120mg,Modified-release Capsule,Oral,2060200,Calcium-channel Blockers
15288,86669020,Angitil XL 300 capsules (Chiesi Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
47331,77345020,Lercanidipine 10mg tablets (Mylan Ltd),Lercanidipine hydrochloride,10mg,Tablet,Oral,2060200,Calcium-channel Blockers
15715,85589020,Genalat retard 20mg Modified-release tablet (Wyeth Pharmaceuticals),Nifedipine,20mg,Modified-release Tablet,Oral,2060200,Calcium-channel Blockers
5348,72176020,Diltiazem 300mg modified-release capsules,Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
53990,20557020,Nifedipine 5mg/5ml oral suspension,Nifedipine,1mg/1ml,Oral suspension,Oral,2060200,Calcium-channel Blockers
9723,79935020,Calcicard CR 90mg tablets (Teva UK Ltd),Diltiazem hydrochloride,90mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
23805,83478020,Nisoldipine 10mg modified-release tablets,Nisoldipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
34093,67637020,Amlodipine 10mg tablets (A A H Pharmaceuticals Ltd),Amlodipine,10mg,Tablet,Oral,2060200,Calcium-channel Blockers
13243,90705020,Lercanidipine 20mg tablets,Lercanidipine hydrochloride,20mg,Tablet,Oral,2060200,Calcium-channel Blockers
2888,62586020,Tildiem 60mg modified-release tablets (Sanofi),Diltiazem hydrochloride,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
46724,415021,Amlodipine 5mg/5ml oral solution,Amlodipine,1mg/1ml,Oral solution,Oral,2060200,Calcium-channel Blockers
58990,47173020,Nifedipine 10mg modified-release tablets (Cubic Pharmaceuticals Ltd),Nifedipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
12639,56931020,Diltiazem HCl 90mg Modified-release tablet (Actavis UK Ltd),Diltiazem hydrochloride,90mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
39298,95545020,Bi-Carzem SR 90mg capsules (Tillomed Laboratories Ltd),Diltiazem hydrochloride,90mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
1538,68602020,Diltiazem 60mg tablets,Diltiazem Hydrochloride,60mg,Tablets,Oral,2060200,Calcium-channel Blockers
12705,83066020,Angiozem CR 90mg tablets (Ashbourne Pharmaceuticals Ltd),Diltiazem hydrochloride,90mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
58339,2044020,Neofel XL 2.5mg tablets (Almus Pharmaceuticals Ltd),Felodipine,2.5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
42804,65086020,Diltiazem HCl 180mg Capsule (PLIVA Pharma Ltd),Diltiazem Hydrochloride,180mg,Capsule,Oral,2060200,Calcium-channel Blockers
42819,69923020,Diltiazem xl 240mg Capsule (Hillcross Pharmaceuticals Ltd),Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
38066,59378020,Diltiazem HCl 60mg Modified-release tablet (Lagap),Diltiazem hydrochloride,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
31490,81761020,Zolvera 40mg/5ml oral solution (Rosemont Pharmaceuticals Ltd),Verapamil hydrochloride,8mg/1ml,Oral solution,Oral,2060200,Calcium-channel Blockers
1449,80873020,Nifedipine 24 30mg Modified-release tablet,Nifedipine,30mg,Modified-release Tablet,Oral,2060200,Calcium-channel Blockers
17557,87065020,Felotens XL 5mg tablets (Genus Pharmaceuticals Ltd),Felodipine,5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
39800,94186020,Valni XL 60mg tablets (Zentiva),Nifedipine,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
64917,20171021,Felodipine 10mg modified-release tablets (Waymade Healthcare Plc),Felodipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
56469,1958020,Adalat LA 60 tablets (Necessity Supplies Ltd),Nifedipine,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
51261,11007020,Tildiem Retard 120mg tablets (Mawdsley-Brooks & Company Ltd),Diltiazem hydrochloride,120mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
3118,72560020,Adizem sr 90mg Modified-release capsule (Napp Pharmaceuticals Ltd),Diltiazem hydrochloride,90mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
2521,52565020,Adalat 10mg capsules (Bayer Plc),Nifedipine,10mg,Capsule,Oral,2060200,Calcium-channel Blockers
53629,1972020,Adalat retard 20mg tablets (Lexon (UK) Ltd),Nifedipine,20mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
55257,19777020,Diltiazem 60mg/5ml oral solution,Diltiazem hydrochloride,12mg/1ml,Oral solution,Oral,2060200,Calcium-channel Blockers
37025,90709020,Nifedipine 20mg modified-release tablets,Nifedipine,20mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
38876,95519020,Tildiem LA 300 capsules (Sanofi),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
24366,87958020,Cardioplen XL 10mg tablets (Chiesi Ltd),Felodipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
64327,68885020,Amlodipine 5mg tablets (Mylan Ltd),Amlodipine,5mg,Tablet,Oral,2060200,Calcium-channel Blockers
1289,60297020,Tildiem Retard 120mg tablets (Sanofi),Diltiazem hydrochloride,120mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
21245,85846020,Nifedipress mr 10mg Modified-release tablet (Actavis UK Ltd),Nifedipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
32658,75962020,Dilcardia xl 120mg Modified-release capsule (Generics (UK) Ltd),Diltiazem Hydrochloride,120mg,Modified-release Capsule,Oral,2060200,Calcium-channel Blockers
9750,79994020,Nifedipine 60mg modified-release capsules,Nifedipine,60mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
59098,1889020,Dilzem XL 180 capsules (Lexon (UK) Ltd),Diltiazem hydrochloride,180mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
62912,44230021,Diltiazem 120mg modified-release capsules (AM Distributions (Yorkshire) Ltd),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
60244,2021020,Amlodipine 10mg tablets (Phoenix Healthcare Distribution Ltd),Amlodipine,10mg,Tablet,Oral,2060200,Calcium-channel Blockers
13027,84423020,Viazem XL 240mg capsules (Thornton & Ross Ltd),Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
43470,75838020,Amlodipine 5mg tablets (Wockhardt UK Ltd),Amlodipine,5mg,Tablet,Oral,2060200,Calcium-channel Blockers
56334,2018020,Amlodipine 10mg tablets (Bristol Laboratories Ltd),Amlodipine,10mg,Tablet,Oral,2060200,Calcium-channel Blockers
56758,47166020,Diltiazem 90mg modified-release capsules (Cubic Pharmaceuticals Ltd),Diltiazem hydrochloride,90mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
15652,84494020,Mibefradil 50mg Tablet,Mibefradil,50mg,Tablet,Oral,2060200,Calcium-channel Blockers
18404,49568020,Diltiazem 60mg modified-release capsules (A A H Pharmaceuticals Ltd),Diltiazem hydrochloride,60mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
36202,68410020,Amlodipine 10mg tablets (Actavis UK Ltd),Amlodipine,10mg,Tablet,Oral,2060200,Calcium-channel Blockers
11777,75258020,Verapamil 40mg/5ml oral solution sugar free,Verapamil hydrochloride,8mg/1ml,Oral solution,Oral,2060200,Calcium-channel Blockers
31737,80910020,Zildil SR 120mg capsules (Chanelle Medical UK Ltd),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
5054,79521020,Angitil SR 180 capsules (Chiesi Ltd),Diltiazem hydrochloride,180mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
2453,68603020,Diltiazem 60mg modified-release capsules,Diltiazem Hydrochloride,60mg,Modified Release Capsules,Oral,2060200,Calcium-channel Blockers
9553,54678020,Slofedipine XL 60 tablets (Zentiva),Nifedipine,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
57531,1954020,Adalat LA 60 tablets (Waymade Healthcare Plc),Nifedipine,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
2280,52574020,Adalat retard 10mg tablets (Bayer Plc),Nifedipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
49338,1966020,Nifedipine 20mg modified-release tablets (Alliance Healthcare (Distribution) Ltd),Nifedipine,20mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
63041,59921020,Nifedipine 10mg capsules (Mylan Ltd),Nifedipine,10mg,Capsule,Oral,2060200,Calcium-channel Blockers
64424,28126020,Lercanidipine 20mg tablets (Zentiva),Lercanidipine hydrochloride,20mg,Tablet,Oral,2060200,Calcium-channel Blockers
35317,92769020,Exforge 5mg/80mg tablets (Novartis Pharmaceuticals UK Ltd),Valsartan/Amlodipine besilate,80mg + 5mg,Tablet,Oral,2060200,Calcium-channel Blockers
9670,74741020,Motens 4mg tablets (GlaxoSmithKline UK Ltd),Lacidipine,4mg,Tablet,Oral,2060200,Calcium-channel Blockers
38818,95537020,Adizem-SR 120mg capsules (Napp Pharmaceuticals Ltd),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
2746,73759020,Coracten SR 10mg capsules (UCB Pharma Ltd),Nifedipine,10mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
60699,2051020,Lacidipine 2mg tablets (Sigma Pharmaceuticals Plc),Lacidipine,2mg,Tablet,Oral,2060200,Calcium-channel Blockers
17338,84579020,Nifedotard 20 mr 20mg Modified-release tablet (Galen Ltd),Nifedipine,20mg,Modified-release Tablet,Oral,2060200,Calcium-channel Blockers
46887,99251020,Adanif XL 60mg tablets (Focus Pharmaceuticals Ltd),Nifedipine,60mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
43512,66473020,Felodipine 5mg modified-release tablets (A A H Pharmaceuticals Ltd),Felodipine,5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
17342,86339020,Nivaten retard 10mg Modified-release tablet (Actavis UK Ltd),Nifedipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
47530,76823020,Horizem SR 60mg capsules (Horizon lifecare),Diltiazem hydrochloride,60mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
19440,77223020,Disogram SR 300mg capsules (Ranbaxy (UK) Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
53868,68406020,Amlodipine 5mg tablets (Actavis UK Ltd),Amlodipine,5mg,Tablet,Oral,2060200,Calcium-channel Blockers
5234,76294020,Slozem 180mg capsules (Merck Serono Ltd),Diltiazem hydrochloride,180mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
43222,97381020,Valni 20 Retard tablets (Tillomed Laboratories Ltd),Nifedipine,20mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
51461,865020,Securon SR 240mg tablets (Waymade Healthcare Plc),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
2343,52575020,Adalat retard 20mg tablets (Bayer Plc),Nifedipine,20mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
60569,20172021,Felodipine 2.5mg modified-release tablets (Waymade Healthcare Plc),Felodipine,2.5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
4852,72558020,Adizem sr 120mg Modified-release tablet (Napp Pharmaceuticals Ltd),Diltiazem hydrochloride,120mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
28721,88258020,Neofel XL 5mg tablets (Kent Pharmaceuticals Ltd),Felodipine,5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
64447,2003020,Amlodipine 5mg tablets (Somex Pharma),Amlodipine,5mg,Tablet,Oral,2060200,Calcium-channel Blockers
9240,75163020,Adizem xl 180mg Capsule (Napp Pharmaceuticals Ltd),Diltiazem Hydrochloride,180mg,Capsule,Oral,2060200,Calcium-channel Blockers
21145,86146020,Dilcardia SR 60mg capsules (Mylan Ltd),Diltiazem hydrochloride,60mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
29637,89660020,Verapress MR 240mg tablets (Teva UK Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
35084,87542020,Vascalpha 5mg modified-release tablets (Actavis UK Ltd),Felodipine,5mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
54515,2008020,Amlodipine 10mg tablets (Alliance Healthcare (Distribution) Ltd),Amlodipine,10mg,Tablet,Oral,2060200,Calcium-channel Blockers
54633,1996020,Amlodipine 5mg tablets (Bristol Laboratories Ltd),Amlodipine,5mg,Tablet,Oral,2060200,Calcium-channel Blockers
37184,94184020,Valni XL 30mg tablets (Zentiva),Nifedipine,30mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
5914,72823020,Istin 10mg tablets (Pfizer Ltd),Amlodipine,10mg,Tablet,Oral,2060200,Calcium-channel Blockers
47707,93331020,Nifedipine Oral solution,Nifedipine,,Oral Solution,Oral,2060200,Calcium-channel Blockers
2528,76293020,Slozem 120mg capsules (Merck Serono Ltd),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,2060200,Calcium-channel Blockers
63246,44233021,Nifedipine 10mg modified-release tablets (AM Distributions (Yorkshire) Ltd),Nifedipine,10mg,Modified-release tablet,Oral,2060200,Calcium-channel Blockers
